1992-12-09, 1791.20
1992-12-10, 1769.50
1992-12-11, 1758.70
1992-12-14, 1738.30
1992-12-15, 1744.80
1992-12-16, 1736.70
1992-12-17, 1735.20
1992-12-18, 1760.10
1992-12-21, 1786.30
1992-12-22, 1824.40
1992-12-23, 1821.10
1992-12-24, 1854.60
1992-12-28, 1857.50
1992-12-29, 1870.30
1992-12-30, 1858.80
1992-12-31, 1857.80
1993-01-04, 1843.10
1993-01-05, 1850.80
1993-01-06, 1859.60
1993-01-07, 1844.50
1993-01-08, 1852.60
1993-01-11, 1814.60
1993-01-12, 1796.80
1993-01-13, 1782.50
1993-01-14, 1803.50
1993-01-15, 1827.10
1993-01-18, 1837.50
1993-01-19, 1837.70
1993-01-20, 1818.80
1993-01-21, 1812.20
1993-01-22, 1820.40
1993-01-25, 1779.90
1993-01-26, 1792.60
1993-01-27, 1777.40
1993-01-28, 1780.60
1993-01-29, 1772.20
1993-02-01, 1785.90
1993-02-02, 1787.30
1993-02-03, 1824.10
1993-02-04, 1854.40
1993-02-05, 1908.20
1993-02-08, 1904.70
1993-02-09, 1894.10
1993-02-10, 1893.30
1993-02-11, 1905.60
1993-02-12, 1912.00
1993-02-15, 1899.50
1993-02-16, 1878.20
1993-02-17, 1905.00
1993-02-18, 1926.50
1993-02-19, 1937.20
1993-02-22, 1959.20
1993-02-23, 1944.10
1993-02-24, 1953.40
1993-02-25, 1944.60
1993-02-26, 1983.70
1993-03-01, 1998.80
1993-03-02, 2001.50
1993-03-03, 1995.20
1993-03-04, 1986.80
1993-03-05, 1995.10
1993-03-08, 2004.30
1993-03-09, 2009.70
1993-03-10, 1992.40
1993-03-11, 1988.90
1993-03-12, 1965.20
1993-03-15, 1986.00
1993-03-16, 1975.30
1993-03-17, 1967.30
1993-03-18, 1963.50
1993-03-19, 1962.70
1993-03-22, 1939.30
1993-03-23, 1952.20
1993-03-24, 1954.60
1993-03-25, 2001.40
1993-03-26, 2025.80
1993-03-29, 2033.90
1993-03-30, 2035.90
1993-03-31, 2031.40
1993-04-01, 2005.90
1993-04-02, 1990.80
1993-04-05, 1974.70
1993-04-06, 1995.30
1993-04-07, 1984.00
1993-04-08, 1986.90
1993-04-13, 2018.10
1993-04-14, 2015.40
1993-04-15, 1988.60
1993-04-16, 1986.70
1993-04-19, 1968.90
1993-04-20, 1949.30
1993-04-21, 1931.90
1993-04-22, 1944.50
1993-04-23, 1916.60
1993-04-26, 1911.60
1993-04-27, 1927.40
1993-04-28, 1942.50
1993-04-29, 1920.60
1993-04-30, 1939.00
1993-05-03, 1937.00
1993-05-04, 1923.60
1993-05-05, 1926.30
1993-05-06, 1920.50
1993-05-07, 1878.60
1993-05-10, 1877.20
1993-05-11, 1854.50
1993-05-12, 1872.70
1993-05-13, 1879.90
1993-05-14, 1851.70
1993-05-17, 1835.70
1993-05-18, 1846.40
1993-05-19, 1836.80
1993-05-24, 1861.40
1993-05-25, 1891.10
1993-05-26, 1890.40
1993-05-27, 1904.60
1993-05-28, 1888.70
1993-06-01, 1872.80
1993-06-02, 1875.80
1993-06-03, 1867.90
1993-06-04, 1859.70
1993-06-07, 1887.90
1993-06-08, 1893.70
